season,comp,Date,match,outcome,model_p,mkt_p,odds,won,edge,odds_bucket,flat_stake_2pct,kelly_stake
2024-25,Bundesliga,2025-01-14,Wolfsburg vs M'gladbach,H,0.5909,0.48853057584034787,1.96,1,0.10236942415965211,1.5-2.0,1.0,0.04118854166666666
2024-25,Premier League,2025-01-14,Brentford vs Man City,H,0.2429,0.2013159629157696,4.76,0,0.04158403708423042,3.0-5.0,1.0,0.01038590425531915
2024-25,Bundesliga,2025-01-14,Ein Frankfurt vs Freiburg,H,0.5278,0.5578701005227903,1.71,1,-0.030070100522790244,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-14,Holstein Kiel vs Dortmund,H,0.1721,0.1767949282077881,5.41,1,-0.004694928207788107,5.0+ (longshot),0.0,0.0
2024-25,Bundesliga,2025-01-14,Leverkusen vs Mainz,H,0.5991,0.698781445132458,1.37,1,-0.09968144513245802,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-15,Arsenal vs Tottenham,H,0.6799,0.6808594468230412,1.4,1,-0.0009594468230412767,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-15,Newcastle vs Wolves,H,0.596,0.7088370266444128,1.35,1,-0.11283702664441286,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-15,Leicester vs Crystal Palace,H,0.3368,0.2462418682694027,3.88,0,0.09055813173059729,3.0-5.0,1.0,0.026630555555555553
2024-25,Bundesliga,2025-01-15,Werder Bremen vs Heidenheim,H,0.5219,0.5834544270180888,1.63,0,-0.061554427018088775,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-15,Union Berlin vs Augsburg,H,0.4822,0.5185075760773223,1.84,0,-0.03630757607732232,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-15,Bayern Munich vs Hoffenheim,H,0.8033,0.8538398846238698,1.12,1,-0.050539884623869824,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-01-15,Bochum vs St Pauli,H,0.3099,0.36849281557914493,2.59,1,-0.05859281557914492,2.0-3.0,0.0,0.0
2024-25,Bundesliga,2025-01-15,Stuttgart vs RB Leipzig,H,0.4507,0.47370987139343645,2.01,1,-0.023009871393436465,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-01-15,Inter vs Bologna,H,0.6138,0.6472761633771115,1.47,0,-0.033476163377111456,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-15,Everton vs Aston Villa,H,0.3193,0.2985648184456121,3.2,0,0.02073518155438786,3.0-5.0,1.0,0.0024727272727272727
2024-25,Premier League,2025-01-16,Man United vs Southampton,H,0.6616,0.7337710487643752,1.3,1,-0.07217104876437519,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-16,Ipswich vs Brighton,H,0.2585,0.25141233123249784,3.8,0,0.007087668767502164,3.0-5.0,0.0,0.0
2024-25,La Liga,2025-01-17,Espanol vs Valladolid,H,0.5062,0.5284836569181618,1.81,1,-0.02228365691816181,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-17,Ein Frankfurt vs Dortmund,H,0.423,0.37325554478791895,2.56,1,0.04974445521208104,2.0-3.0,1.0,0.013282051282051292
2024-25,Ligue 1,2025-01-17,Lille vs Nice,H,0.5315,0.465493663962075,2.05,1,0.066006336037925,2.0-3.0,1.0,0.021327380952380893
2024-25,Ligue 1,2025-01-17,Montpellier vs Monaco,H,0.1726,0.1798083008155286,5.3,1,-0.00720830081552859,5.0+ (longshot),0.0,0.0
2024-25,Serie A,2025-01-17,Roma vs Genoa,H,0.5042,0.6387998791134125,1.49,1,-0.13459987911341253,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-18,Newcastle vs Bournemouth,H,0.4875,0.583412684870735,1.64,0,-0.09591268487073507,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-01-18,Atalanta vs Napoli,H,0.4255,0.41003926763495296,2.32,0,0.015460732365047025,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-01-18,Juventus vs Milan,H,0.4204,0.43233556881806434,2.2,1,-0.011935568818064346,2.0-3.0,0.0,0.0
2024-25,Premier League,2025-01-18,Arsenal vs Aston Villa,H,0.6771,0.6324170808398418,1.51,0,0.04468291916015821,1.5-2.0,1.0,0.010990686274509815
2024-25,Premier League,2025-01-18,West Ham vs Crystal Palace,H,0.3171,0.3646565877821021,2.62,0,-0.04755658778210209,2.0-3.0,0.0,0.0
2024-25,Premier League,2025-01-18,Leicester vs Fulham,H,0.324,0.2293161143440331,4.17,0,0.09468388565596692,3.0-5.0,1.0,0.027687697160883287
2024-25,Premier League,2025-01-18,Brentford vs Liverpool,H,0.141,0.1482569317086035,6.43,0,-0.0072569317086035035,5.0+ (longshot),0.0,0.0
2024-25,Ligue 1,2025-01-18,Lyon vs Toulouse,H,0.5106,0.5134284126690127,1.85,0,-0.002828412669012681,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-01-18,Bologna vs Monza,H,0.6181,0.591659215969429,1.61,1,0.02644078403057093,1.5-2.0,1.0,0.0
2024-25,Ligue 1,2025-01-18,Lens vs Paris SG,H,0.1832,0.21850024666995557,4.34,0,-0.03530024666995557,3.0-5.0,0.0,0.0
2024-25,La Liga,2025-01-18,Getafe vs Barcelona,H,0.1356,0.14627257137092708,6.51,0,-0.010672571370927086,5.0+ (longshot),0.0,0.0
2024-25,La Liga,2025-01-18,Betis vs Alaves,H,0.5732,0.5436647490808795,1.75,0,0.02953525091912057,1.5-2.0,1.0,0.0010333333333333676
2024-25,La Liga,2025-01-18,Leganes vs Ath Madrid,H,0.1437,0.13548955805373875,7.03,1,0.008210441946261249,5.0+ (longshot),0.0,0.0004233416252072956
2024-25,La Liga,2025-01-18,Girona vs Sevilla,H,0.495,0.49106799779232485,1.94,0,0.003932002207675145,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-18,Leverkusen vs M'gladbach,H,0.833,0.7515699035394517,1.27,1,0.08143009646054822,1.0-1.5 (fav),1.0,0.05
2024-25,Bundesliga,2025-01-18,Stuttgart vs Freiburg,H,0.6273,0.5760987777077855,1.66,1,0.051201222292214466,1.5-2.0,1.0,0.015650757575757564
2024-25,Bundesliga,2025-01-18,Holstein Kiel vs Hoffenheim,H,0.3573,0.3289908613649621,2.9,0,0.028309138635037923,2.0-3.0,1.0,0.004759210526315795
2024-25,Bundesliga,2025-01-18,Bochum vs RB Leipzig,H,0.161,0.26279815973473913,3.63,0,-0.10179815973473913,3.0-5.0,0.0,0.0
2024-25,Bundesliga,2025-01-18,Bayern Munich vs Wolfsburg,H,0.7416,0.8187157911935299,1.17,1,-0.07711579119352985,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-01-18,Heidenheim vs St Pauli,H,0.3823,0.39360596323567193,2.42,0,-0.011305963235671956,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-18,Rennes vs Brest,H,0.534,0.4725327301987735,2.01,0,0.06146726980122652,2.0-3.0,1.0,0.01815346534653465
2024-25,Premier League,2025-01-19,Nott'm Forest vs Southampton,H,0.5867,0.6853497099726218,1.39,1,-0.09864970997262179,1.0-1.5 (fav),0.0,0.0
2024-25,Serie A,2025-01-19,Verona vs Lazio,H,0.2196,0.2053799239298485,4.62,0,0.014220076070151494,3.0-5.0,0.0,0.0010049723756906006
2024-25,Serie A,2025-01-19,Fiorentina vs Torino,H,0.5543,0.546826721596761,1.74,0,0.00747327840323897,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-01-19,Cagliari vs Lecce,H,0.4106,0.48763089304494955,1.95,1,-0.07703089304494953,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-01-19,Parma vs Venezia,H,0.4342,0.4351810563542708,2.18,0,-0.000981056354270815,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-01-19,Inter vs Empoli,H,0.7584,0.7776120833413198,1.22,1,-0.019212083341319852,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-19,Ipswich vs Man City,H,0.1513,0.12320173066522448,7.72,0,0.028098269334775508,5.0+ (longshot),1.0,0.00625133928571428
2024-25,Premier League,2025-01-19,Man United vs Brighton,H,0.4557,0.4575892283577871,2.09,0,-0.0018892283577870983,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-19,St Etienne vs Nantes,H,0.3925,0.37627811860940696,2.52,0,0.01622188139059305,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-19,Angers vs Auxerre,H,0.4135,0.38791446663025225,2.44,1,0.025585533369747726,2.0-3.0,1.0,0.0015520833333333244
2024-25,La Liga,2025-01-19,Valencia vs Sociedad,H,0.285,0.3075547877789606,3.1,1,-0.02255478777896064,3.0-5.0,0.0,0.0
2024-25,La Liga,2025-01-19,Osasuna vs Vallecano,H,0.4898,0.4360422143483065,2.18,0,0.053757785651693535,2.0-3.0,1.0,0.01435677966101698
2024-25,La Liga,2025-01-19,Real Madrid vs Las Palmas,H,0.7817,0.8289570314206727,1.15,1,-0.047257031420672724,1.0-1.5 (fav),0.0,0.0
2024-25,La Liga,2025-01-19,Celta vs Ath Bilbao,H,0.35,0.3363330222745162,2.83,0,0.013666977725483753,2.0-3.0,0.0,0.0
2024-25,Bundesliga,2025-01-19,Werder Bremen vs Augsburg,H,0.4915,0.5115697310819262,1.86,0,-0.020069731081926168,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-19,Union Berlin vs Mainz,H,0.293,0.36939160737621607,2.58,1,-0.07639160737621609,2.0-3.0,0.0,0.0
2024-25,Premier League,2025-01-19,Everton vs Tottenham,H,0.361,0.32932341364852075,2.91,1,0.03167658635147924,2.0-3.0,1.0,0.006611256544502625
2024-25,Ligue 1,2025-01-19,Reims vs Le Havre,H,0.5153,0.578052463784328,1.64,0,-0.06275246378432797,1.5-2.0,0.0,0.0
2024-25,Ligue 1,2025-01-19,Marseille vs Strasbourg,H,0.5476,0.6035426007797586,1.57,0,-0.055942600779758656,1.5-2.0,0.0,0.0
2024-25,La Liga,2025-01-20,Villarreal vs Mallorca,H,0.6003,0.5514616683713518,1.73,1,0.048838331628648146,1.5-2.0,1.0,0.013191438356164374
2024-25,Premier League,2025-01-20,Chelsea vs Wolves,H,0.6997,0.6962284954658514,1.37,1,0.003471504534148573,1.0-1.5 (fav),0.0,0.0
2024-25,Serie A,2025-01-20,Como vs Udinese,H,0.4635,0.44442760011218324,2.14,1,0.019072399887816782,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-24,Auxerre vs St Etienne,H,0.4924,0.491018761121464,1.94,0,0.0013812388785360286,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-24,Wolfsburg vs Holstein Kiel,H,0.6226,0.66984422002786,1.43,0,-0.047244220027859996,1.0-1.5 (fav),0.0,0.0
2024-25,La Liga,2025-01-24,Las Palmas vs Osasuna,H,0.3158,0.37964219026795826,2.52,0,-0.06384219026795823,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-01-24,Torino vs Cagliari,H,0.4945,0.42440433434867614,2.25,1,0.07009566565132386,2.0-3.0,1.0,0.022524999999999996
2024-25,Bundesliga,2025-01-25,Augsburg vs Heidenheim,H,0.4873,0.5015050968050899,1.9,1,-0.014205096805089912,1.5-2.0,0.0,0.0
2024-25,Premier League,2025-01-25,Wolves vs Arsenal,H,0.1163,0.1395693066762605,6.85,0,-0.023269306676260496,5.0+ (longshot),0.0,0.0
2024-25,Bundesliga,2025-01-25,Dortmund vs Werder Bremen,H,0.5741,0.5883623990722304,1.62,0,-0.01426239907223037,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-25,Freiburg vs Bayern Munich,H,0.1503,0.11106102947804922,8.55,0,0.03923897052195077,5.0+ (longshot),1.0,0.00943923841059603
2024-25,Ligue 1,2025-01-25,Paris SG vs Reims,H,0.8101,0.765311394706789,1.24,0,0.04478860529321105,1.0-1.5 (fav),1.0,0.004712499999999972
2024-25,Bundesliga,2025-01-25,RB Leipzig vs Leverkusen,H,0.3389,0.25813901767231795,3.7,0,0.08076098232768203,3.0-5.0,1.0,0.023512037037037036
2024-25,Serie A,2025-01-25,Empoli vs Bologna,H,0.229,0.24854323100299464,3.83,0,-0.019543231002994627,3.0-5.0,0.0,0.0
2024-25,Serie A,2025-01-25,Napoli vs Juventus,H,0.418,0.4443393819322497,2.14,1,-0.026339381932249717,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-01-25,Como vs Atalanta,H,0.229,0.23073923027525717,4.13,0,-0.0017392302752571587,3.0-5.0,0.0,0.0
2024-25,Premier League,2025-01-25,Man City vs Chelsea,H,0.4504,0.47153277402972443,2.03,1,-0.02113277402972441,2.0-3.0,0.0,0.0
2024-25,Premier League,2025-01-25,Southampton vs Newcastle,H,0.1468,0.14000309921357454,6.82,0,0.006796900786425475,5.0+ (longshot),0.0,5.05154639175286e-05
2024-25,Premier League,2025-01-25,Liverpool vs Ipswich,H,0.8311,0.8677957317693248,1.1,1,-0.036695731769324835,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-25,Brighton vs Everton,H,0.5029,0.5738961572729354,1.67,0,-0.0709961572729354,1.5-2.0,0.0,0.0
2024-25,Premier League,2025-01-25,Bournemouth vs Nott'm Forest,H,0.4686,0.4576058108674396,2.09,1,0.010994189132560395,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-25,Strasbourg vs Lille,H,0.335,0.3391667335634583,2.8,1,-0.004166733563458258,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-25,Monaco vs Rennes,H,0.5495,0.5511593116653366,1.73,1,-0.0016593116653366158,1.5-2.0,0.0,0.0
2024-25,La Liga,2025-01-25,Valladolid vs Real Madrid,H,0.0636,0.0892999675066996,10.64,0,-0.025699967506699603,5.0+ (longshot),0.0,0.0
2024-25,La Liga,2025-01-25,Sevilla vs Espanol,H,0.46,0.5574307948566544,1.71,0,-0.09743079485665435,1.5-2.0,0.0,0.0
2024-25,La Liga,2025-01-25,Ath Madrid vs Villarreal,H,0.5221,0.5604088584005302,1.7,0,-0.03830885840053022,1.5-2.0,0.0,0.0
2024-25,La Liga,2025-01-25,Mallorca vs Betis,H,0.2721,0.414075605664573,2.3,0,-0.141975605664573,2.0-3.0,0.0,0.0
2024-25,Bundesliga,2025-01-25,M'gladbach vs Bochum,H,0.3955,0.5541264867088531,1.72,1,-0.1586264867088531,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-01-25,Mainz vs Stuttgart,H,0.2576,0.3360934449971664,2.84,1,-0.07849344499716643,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-01-26,Udinese vs Roma,H,0.2959,0.2882088419085441,3.3,0,0.007691158091455874,3.0-5.0,0.0,0.0
2024-25,Serie A,2025-01-26,Milan vs Parma,H,0.7074,0.7367570194224549,1.29,1,-0.029357019422454833,1.0-1.5 (fav),0.0,0.0
2024-25,La Liga,2025-01-26,Sociedad vs Getafe,H,0.585,0.5401864719495558,1.76,0,0.04481352805044414,1.5-2.0,1.0,0.009736842105263108
2024-25,Bundesliga,2025-01-26,St Pauli vs Union Berlin,H,0.3944,0.3806995778687204,2.5,1,0.013700422131279588,2.0-3.0,0.0,0.0
2024-25,La Liga,2025-01-26,Vallecano vs Girona,H,0.3551,0.35045567522783755,2.72,1,0.004644324772162478,2.0-3.0,0.0,0.0
2024-25,La Liga,2025-01-26,Ath Bilbao vs Leganes,H,0.6591,0.6913296707568317,1.38,0,-0.032229670756831696,1.0-1.5 (fav),0.0,0.0
2024-25,La Liga,2025-01-26,Barcelona vs Valencia,H,0.6808,0.7909908133826432,1.2,1,-0.11019081338264325,1.0-1.5 (fav),0.0,0.0
2024-25,Ligue 1,2025-01-26,Le Havre vs Brest,H,0.3386,0.28932072801291275,3.28,0,0.04927927198708726,3.0-5.0,1.0,0.012128070175438602
2024-25,Ligue 1,2025-01-26,Lens vs Angers,H,0.5611,0.6585675802414501,1.44,1,-0.09746758024145008,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-01-26,Hoffenheim vs Ein Frankfurt,H,0.2475,0.3093161012385568,3.08,0,-0.0618161012385568,3.0-5.0,0.0,0.0
2024-25,Ligue 1,2025-01-26,Nantes vs Lyon,H,0.2805,0.2841197998016257,3.34,0,-0.0036197998016256894,3.0-5.0,0.0,0.0
2024-25,Serie A,2025-01-26,Lecce vs Inter,H,0.1088,0.10389223465169399,9.16,0,0.0049077653483060035,5.0+ (longshot),0.0,0.0
2024-25,Ligue 1,2025-01-26,Nice vs Marseille,H,0.305,0.333649289099526,2.85,1,-0.02864928909952602,2.0-3.0,0.0,0.0
2024-25,Premier League,2025-01-26,Crystal Palace vs Brentford,H,0.4686,0.4643727317027048,2.06,0,0.004227268297295195,2.0-3.0,0.0,0.0
2024-25,Premier League,2025-01-26,Tottenham vs Leicester,H,0.5569,0.654403971603377,1.46,0,-0.0975039716033771,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-01-26,Aston Villa vs West Ham,H,0.6281,0.6173386032980039,1.55,0,0.010761396701996051,1.5-2.0,0.0,0.0
2024-25,Premier League,2025-01-26,Fulham vs Man United,H,0.4205,0.4137920330288615,2.31,0,0.006707966971138513,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-26,Toulouse vs Montpellier,H,0.5955,0.5835107742100332,1.63,0,0.011989225789966862,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-01-26,Lazio vs Fiorentina,H,0.3832,0.4749534700144116,2.0,0,-0.09175347001441164,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-01-27,Venezia vs Verona,H,0.4022,0.43409982311774203,2.19,0,-0.03189982311774203,2.0-3.0,0.0,0.0
2024-25,La Liga,2025-01-27,Alaves vs Celta,H,0.3377,0.35824345146379044,2.66,0,-0.02054345146379044,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-01-27,Genoa vs Monza,H,0.5177,0.42336374041829977,2.25,1,0.09433625958170028,2.0-3.0,1.0,0.032965
2024-25,La Liga,2025-01-31,Leganes vs Vallecano,H,0.3502,0.29562298421659033,3.23,0,0.05457701578340968,3.0-5.0,1.0,0.014702466367713003
2024-25,Serie A,2025-01-31,Parma vs Lecce,H,0.4279,0.4433525465368988,2.15,0,-0.015452546536898815,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-01-31,Montpellier vs Lens,H,0.2021,0.22203858375389823,4.29,0,-0.01993858375389823,3.0-5.0,0.0,0.0
2024-25,Bundesliga,2025-01-31,Werder Bremen vs Mainz,H,0.3668,0.4136622833442819,2.31,1,-0.046862283344281885,2.0-3.0,0.0,0.0
2024-25,Bundesliga,2025-02-01,St Pauli vs Augsburg,H,0.4148,0.40618552649676776,2.35,0,0.008614473503232245,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-02-01,Bologna vs Como,H,0.5024,0.5033418655141975,1.89,1,-0.0009418655141975041,1.5-2.0,0.0,0.0
2024-25,Bundesliga,2025-02-01,Stuttgart vs M'gladbach,H,0.7984,0.6057970186612797,1.57,0,0.19260298133872034,1.5-2.0,1.0,0.05
2024-25,Bundesliga,2025-02-01,Union Berlin vs RB Leipzig,H,0.2849,0.30538885060052506,3.12,0,-0.020488850600525077,3.0-5.0,0.0,0.0
2024-25,La Liga,2025-02-01,Getafe vs Sevilla,H,0.3654,0.3835407064217992,2.49,0,-0.018140706421799213,2.0-3.0,0.0,0.0
2024-25,La Liga,2025-02-01,Villarreal vs Valladolid,H,0.6841,0.7755525208163121,1.23,1,-0.09145252081631206,1.0-1.5 (fav),0.0,0.0
2024-25,La Liga,2025-02-01,Ath Madrid vs Mallorca,H,0.6651,0.6741671088273897,1.41,1,-0.009067108827389703,1.0-1.5 (fav),0.0,0.0
2024-25,La Liga,2025-02-01,Espanol vs Real Madrid,H,0.094,0.0995172130364934,9.57,1,-0.0055172130364933986,5.0+ (longshot),0.0,0.0
2024-25,Ligue 1,2025-02-01,Brest vs Paris SG,H,0.0966,0.14420463894821695,6.58,0,-0.04760463894821694,5.0+ (longshot),0.0,0.0
2024-25,Bundesliga,2025-02-01,Bayern Munich vs Holstein Kiel,H,0.9,0.9161946351908694,1.05,1,-0.01619463519086939,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-02-01,Bochum vs Freiburg,H,0.284,0.3388816322943754,2.81,0,-0.054881632294375426,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-02-01,Lille vs St Etienne,H,0.6584,0.677505025728039,1.4,1,-0.01910502572803896,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-02-01,Bournemouth vs Liverpool,H,0.2205,0.2096505823627288,4.56,0,0.010849417637271208,3.0-5.0,0.0,0.0003848314606741524
2024-25,Premier League,2025-02-01,Everton vs Leicester,H,0.4961,0.5344632415997506,1.79,1,-0.038363241599750575,1.5-2.0,0.0,0.0
2024-25,Premier League,2025-02-01,Ipswich vs Southampton,H,0.4874,0.4833436628447475,1.98,0,0.0040563371552524985,1.5-2.0,0.0,0.0
2024-25,Premier League,2025-02-01,Newcastle vs Fulham,H,0.4983,0.5595657112510879,1.71,0,-0.06126571125108787,1.5-2.0,0.0,0.0
2024-25,Premier League,2025-02-01,Wolves vs Aston Villa,H,0.2585,0.2850106397226232,3.36,1,-0.026510639722623186,3.0-5.0,0.0,0.0
2024-25,Serie A,2025-02-01,Monza vs Verona,H,0.3695,0.4117610072779289,2.31,0,-0.04226100727792892,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-02-01,Udinese vs Venezia,H,0.5489,0.5158680977834038,1.84,1,0.03303190221659624,1.5-2.0,1.0,0.00296904761904768
2024-25,Serie A,2025-02-01,Atalanta vs Torino,H,0.6264,0.6657493960718412,1.43,0,-0.03934939607184129,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-02-01,Nott'm Forest vs Brighton,H,0.3599,0.3922348529423302,2.44,1,-0.03233485294233018,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-02-01,Monaco vs Auxerre,H,0.6922,0.7087246683225105,1.34,1,-0.016524668322510427,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-02-01,Heidenheim vs Dortmund,H,0.2086,0.22145936752791145,4.3,0,-0.012859367527911447,3.0-5.0,0.0,0.0
2024-25,Premier League,2025-02-02,Man United vs Crystal Palace,H,0.4506,0.4681489861630841,2.04,0,-0.01754898616308409,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-02-02,Fiorentina vs Genoa,H,0.5429,0.5725594260912586,1.66,1,-0.0296594260912586,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-02-02,Juventus vs Empoli,H,0.6647,0.693267339381323,1.37,1,-0.028567339381323054,1.0-1.5 (fav),0.0,0.0
2024-25,Premier League,2025-02-02,Arsenal vs Man City,H,0.5396,0.48434602301026874,1.97,1,0.055253976989731224,1.5-2.0,1.0,0.01624020618556697
2024-25,Premier League,2025-02-02,Brentford vs Tottenham,H,0.337,0.4520527315268855,2.11,0,-0.1150527315268855,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-02-02,Marseille vs Lyon,H,0.4698,0.4662734278375036,2.04,1,0.003526572162496411,2.0-3.0,0.0,0.0
2024-25,Ligue 1,2025-02-02,Rennes vs Strasbourg,H,0.4528,0.4569008284500412,2.08,1,-0.004100828450041227,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-02-02,Roma vs Napoli,H,0.3043,0.30742947257753633,3.1,0,-0.0031294725775363186,3.0-5.0,0.0,0.0
2024-25,Ligue 1,2025-02-02,Angers vs Le Havre,H,0.4809,0.4783998157398477,1.98,0,0.002500184260152305,1.5-2.0,0.0,0.0
2024-25,Ligue 1,2025-02-02,Reims vs Nantes,H,0.4313,0.441907535382258,2.15,0,-0.010607535382258004,2.0-3.0,0.0,0.0
2024-25,La Liga,2025-02-02,Betis vs Ath Bilbao,H,0.3527,0.31994957151748243,2.98,0,0.03275042848251758,2.0-3.0,1.0,0.006445202020202011
2024-25,La Liga,2025-02-02,Osasuna vs Sociedad,H,0.3326,0.31462633538955487,3.02,1,0.01797366461044514,3.0-5.0,0.0,0.0005509900990099162
2024-25,La Liga,2025-02-02,Valencia vs Celta,H,0.4153,0.40182105626017806,2.37,1,0.013478943739821947,2.0-3.0,0.0,0.0
2024-25,La Liga,2025-02-02,Barcelona vs Alaves,H,0.7361,0.8039116236578422,1.19,1,-0.06781162365784221,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-02-02,Leverkusen vs Hoffenheim,H,0.7333,0.7726461250852624,1.23,1,-0.03934612508526247,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-02-02,Ein Frankfurt vs Wolfsburg,H,0.5249,0.4856608611274409,1.96,0,0.03923913887255914,1.5-2.0,1.0,0.00750104166666668
2024-25,Ligue 1,2025-02-02,Toulouse vs Nice,H,0.4057,0.3782399071981826,2.51,0,0.027460092801817382,2.0-3.0,1.0,0.003030960264900638
2024-25,Serie A,2025-02-02,Milan vs Inter,H,0.2767,0.24505119453924915,3.88,0,0.031648805460750856,3.0-5.0,1.0,0.0063885416666666665
2024-25,Serie A,2025-02-03,Cagliari vs Lazio,H,0.2298,0.2591045907398095,3.67,0,-0.02930459073980951,3.0-5.0,0.0,0.0
2024-25,Premier League,2025-02-03,Chelsea vs West Ham,H,0.7435,0.7018002419931679,1.36,1,0.04169975800683212,1.0-1.5 (fav),1.0,0.007750000000000039
2024-25,La Liga,2025-02-03,Girona vs Las Palmas,H,0.5287,0.5877650349043924,1.62,1,-0.05906503490439241,1.5-2.0,0.0,0.0
2024-25,Serie A,2025-02-06,Fiorentina vs Inter,H,0.2031,0.25969746024503043,3.67,1,-0.05659746024503043,3.0-5.0,0.0,0.0
2024-25,Bundesliga,2025-02-07,Bayern Munich vs Werder Bremen,H,0.8163,0.8733801209938838,1.1,1,-0.05708012099388382,1.0-1.5 (fav),0.0,0.0
2024-25,La Liga,2025-02-07,Vallecano vs Valladolid,H,0.5257,0.6432118089749038,1.49,1,-0.11751180897490388,1.0-1.5 (fav),0.0,0.0
2024-25,Serie A,2025-02-07,Como vs Juventus,H,0.2933,0.24996137248067724,3.83,0,0.04333862751932277,3.0-5.0,1.0,0.01089567137809188
2024-25,Ligue 1,2025-02-07,Paris SG vs Monaco,H,0.6831,0.6837158864991867,1.4,1,-0.0006158864991866464,1.0-1.5 (fav),0.0,0.0
2024-25,Ligue 1,2025-02-07,Nantes vs Brest,H,0.4354,0.39146078481987895,2.44,0,0.04393921518012106,2.0-3.0,1.0,0.010829166666666664
2024-25,Bundesliga,2025-02-08,M'gladbach vs Ein Frankfurt,H,0.1686,0.36879432624113473,2.59,0,-0.20019432624113473,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-02-08,Torino vs Genoa,H,0.3852,0.42071867025312093,2.27,0,-0.03551867025312094,2.0-3.0,0.0,0.0
2024-25,Serie A,2025-02-08,Empoli vs Milan,H,0.1724,0.169564491541891,5.64,0,0.0028355084581090095,5.0+ (longshot),0.0,0.0
2024-25,Serie A,2025-02-08,Verona vs Atalanta,H,0.1426,0.15872331041888382,6.01,0,-0.01612331041888382,5.0+ (longshot),0.0,0.0
2024-25,Ligue 1,2025-02-08,St Etienne vs Rennes,H,0.3053,0.2826624733925249,3.37,0,0.02263752660747509,3.0-5.0,1.0,0.0030444092827004244
2024-25,Ligue 1,2025-02-08,Lille vs Le Havre,H,0.6612,0.7069406385723337,1.35,0,-0.04574063857233368,1.0-1.5 (fav),0.0,0.0
2024-25,Bundesliga,2025-02-08,Freiburg vs Heidenheim,H,0.5772,0.5518012917485711,1.73,1,0.02539870825142898,1.5-2.0,1.0,0.0
